epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,1875.12,0.82061,0.63782,1.09201,0.85837,0.65853,0.7744,0.5115,1.25236,0.95227,1.33173,0.00026422,0.00026422,0.00026422
87,1894.29,0.82135,0.64026,1.09423,0.83944,0.66885,0.76955,0.51152,1.24495,0.96297,1.32938,0.000247716,0.000247716,0.000247716
88,1913.51,0.81162,0.62553,1.09394,0.83619,0.6601,0.76475,0.50591,1.25988,0.97535,1.34125,0.000231213,0.000231213,0.000231213
89,1932.63,0.81909,0.63005,1.08779,0.81468,0.67667,0.76648,0.50471,1.2537,0.96208,1.33965,0.00021471,0.00021471,0.00021471
90,1951.82,0.79631,0.61974,1.08872,0.83969,0.66805,0.76851,0.50638,1.26296,0.95348,1.34088,0.000198206,0.000198206,0.000198206
91,1971.27,0.78503,0.57274,1.05805,0.84137,0.65185,0.75335,0.49356,1.27359,0.95649,1.35799,0.000181703,0.000181703,0.000181703
92,1990.32,0.75246,0.51088,1.03521,0.83703,0.65829,0.76453,0.50425,1.25946,0.94468,1.35048,0.0001652,0.0001652,0.0001652
93,2009.43,0.72953,0.49893,1.0222,0.83937,0.66257,0.76799,0.50594,1.26041,0.94211,1.3518,0.000148696,0.000148696,0.000148696
94,2028.52,0.7317,0.49465,1.02285,0.84442,0.66064,0.7691,0.5094,1.2518,0.94314,1.34881,0.000132193,0.000132193,0.000132193
95,2047.75,0.71583,0.47903,1.00379,0.83565,0.66575,0.7699,0.50965,1.25884,0.94843,1.35242,0.00011569,0.00011569,0.00011569
96,2066.74,0.72506,0.47812,1.02055,0.85449,0.65755,0.77111,0.51091,1.2588,0.95216,1.34978,9.91865e-05,9.91865e-05,9.91865e-05
97,2085.83,0.71396,0.47677,1.00757,0.85302,0.66126,0.76946,0.51311,1.25263,0.94158,1.34938,8.26832e-05,8.26832e-05,8.26832e-05
98,2105.05,0.7129,0.47557,1.01092,0.84231,0.66407,0.76872,0.51109,1.25294,0.94674,1.34398,6.61799e-05,6.61799e-05,6.61799e-05
99,2124.14,0.71112,0.46408,1.00877,0.85492,0.66257,0.7709,0.51348,1.25126,0.94913,1.34536,4.96766e-05,4.96766e-05,4.96766e-05
100,2143.32,0.69972,0.45991,0.9973,0.85426,0.66042,0.77308,0.5128,1.25304,0.95323,1.3455,3.31733e-05,3.31733e-05,3.31733e-05
