epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,2087.2,0.54857,0.48218,0.99758,0.72164,0.58961,0.6382,0.38451,1.54727,1.2764,1.71793,0.000841835,0.000841835,0.000841835
102,2107.43,0.54325,0.46859,1.00033,0.7225,0.59808,0.64108,0.3896,1.54137,1.28876,1.70411,0.000833583,0.000833583,0.000833583
103,2127.72,0.56234,0.47332,0.99849,0.72588,0.59209,0.64602,0.39096,1.53342,1.23443,1.69839,0.000825332,0.000825332,0.000825332
104,2148.23,0.55132,0.46567,1.00131,0.74359,0.59062,0.64306,0.38879,1.54469,1.27363,1.67848,0.00081708,0.00081708,0.00081708
105,2168.71,0.55098,0.47083,0.99773,0.73432,0.59113,0.6486,0.39441,1.54957,1.29892,1.71597,0.000808828,0.000808828,0.000808828
106,2189.27,0.55764,0.48141,1.0107,0.71998,0.60865,0.64694,0.39005,1.53033,1.25197,1.67796,0.000800577,0.000800577,0.000800577
107,2209.84,0.55441,0.46255,0.99764,0.73354,0.6079,0.64616,0.38606,1.55258,1.24597,1.7042,0.000792325,0.000792325,0.000792325
108,2230.33,0.54547,0.46551,1.00024,0.70841,0.60146,0.64109,0.38207,1.56809,1.32023,1.75444,0.000784073,0.000784073,0.000784073
109,2250.82,0.53218,0.44984,0.98825,0.75702,0.57475,0.64583,0.39049,1.56353,1.29757,1.75769,0.000775822,0.000775822,0.000775822
110,2271.28,0.53394,0.46125,0.99064,0.71901,0.59695,0.64479,0.38732,1.57247,1.25495,1.73315,0.00076757,0.00076757,0.00076757
111,2291.71,0.54235,0.45965,0.99377,0.73284,0.59975,0.65273,0.39437,1.53221,1.23432,1.69494,0.000759318,0.000759318,0.000759318
112,2312.15,0.53296,0.45282,0.99578,0.73416,0.59477,0.64059,0.38971,1.55301,1.27484,1.71518,0.000751067,0.000751067,0.000751067
113,2332.71,0.52469,0.45096,0.9897,0.70602,0.60229,0.64268,0.38812,1.53414,1.26299,1.69186,0.000742815,0.000742815,0.000742815
114,2353.39,0.53684,0.45664,0.98994,0.73455,0.58202,0.64386,0.38971,1.56397,1.29331,1.73313,0.000734564,0.000734564,0.000734564
115,2373.83,0.53013,0.45405,0.99541,0.73382,0.60008,0.64939,0.39152,1.55275,1.27751,1.70898,0.000726312,0.000726312,0.000726312
116,2394.47,0.52067,0.44222,0.98194,0.6926,0.60718,0.64131,0.38416,1.5539,1.26423,1.73446,0.00071806,0.00071806,0.00071806
117,2415.14,0.52252,0.43805,0.98206,0.74664,0.59331,0.64839,0.39416,1.54209,1.29102,1.69866,0.000709809,0.000709809,0.000709809
118,2436.07,0.52445,0.44757,0.98631,0.72353,0.60889,0.65207,0.39413,1.53782,1.2687,1.69742,0.000701557,0.000701557,0.000701557
119,2456.57,0.53159,0.44941,0.99286,0.71602,0.61002,0.653,0.39997,1.51709,1.26169,1.67754,0.000693305,0.000693305,0.000693305
120,2477.13,0.50849,0.42981,0.9798,0.719,0.60766,0.64957,0.39575,1.53886,1.25942,1.70666,0.000685054,0.000685054,0.000685054
121,2497.86,0.50959,0.44136,0.98966,0.70878,0.59462,0.6363,0.38685,1.53867,1.29816,1.74299,0.000676802,0.000676802,0.000676802
122,2518.32,0.51395,0.43947,0.98386,0.73635,0.5972,0.64819,0.39117,1.54332,1.28121,1.70895,0.00066855,0.00066855,0.00066855
123,2538.82,0.52348,0.44464,0.992,0.72734,0.60104,0.65068,0.3926,1.52954,1.22589,1.66717,0.000660299,0.000660299,0.000660299
124,2559.13,0.50177,0.42634,0.97185,0.73097,0.60142,0.64786,0.39409,1.53891,1.2483,1.70133,0.000652047,0.000652047,0.000652047
125,2579.37,0.51256,0.43525,0.983,0.72237,0.59695,0.64949,0.39624,1.55041,1.26781,1.68327,0.000643795,0.000643795,0.000643795
126,2599.65,0.50237,0.43229,0.97218,0.75849,0.5758,0.65225,0.39447,1.55415,1.25421,1.71584,0.000635544,0.000635544,0.000635544
127,2619.91,0.50633,0.43275,0.97833,0.72722,0.60126,0.64714,0.39484,1.54459,1.26004,1.7057,0.000627292,0.000627292,0.000627292
128,2640.17,0.49716,0.4278,0.97067,0.72673,0.60443,0.64144,0.3899,1.54743,1.29077,1.71265,0.00061904,0.00061904,0.00061904
